ObjectId,Country,ISO2,ISO3,Indicator,Variable,Unit,Model,Scenarios,Source,CTS_Code,CTS_Name,CTS_Full_Descriptor,F2020,F2025,F2030,F2035,F2040,F2045,F2050
354,"Afghanistan, Islamic Rep. of",AF,AFG,Primary energy,Nuclear,EJ/yr,MESSAGEix-GLOBIOM,Below 2°C,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0,0,0,0.0001,0.0003,0.0006,0.0013
355,"Afghanistan, Islamic Rep. of",AF,AFG,Primary energy,Nuclear,EJ/yr,MESSAGEix-GLOBIOM,Current Policies,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
356,"Afghanistan, Islamic Rep. of",AF,AFG,Primary energy,Nuclear,EJ/yr,MESSAGEix-GLOBIOM,Delayed transition,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0,0,0.0001,0.0001,0.0001,0.0004,0.0008
357,"Afghanistan, Islamic Rep. of",AF,AFG,Primary energy,Nuclear,EJ/yr,MESSAGEix-GLOBIOM,Fragmented World,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0,0,0,0.0001,0.0001,0.0002,0.0005
358,"Afghanistan, Islamic Rep. of",AF,AFG,Primary energy,Nuclear,EJ/yr,MESSAGEix-GLOBIOM,Low Demand,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0,0.0001,0.0002,0.0005,0.0011,0.0016,0.0023
359,"Afghanistan, Islamic Rep. of",AF,AFG,Primary energy,Nuclear,EJ/yr,MESSAGEix-GLOBIOM,Nationally Determined Contributions (NDCs),"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0,0,0.0001,0.0001,0.0001,0.0001,0.0001
360,"Afghanistan, Islamic Rep. of",AF,AFG,Primary energy,Nuclear,EJ/yr,MESSAGEix-GLOBIOM,Net Zero 2050,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0,0,0.0001,0.0002,0.0004,0.001,0.0022
361,"Afghanistan, Islamic Rep. of",AF,AFG,Primary energy,Nuclear,EJ/yr,REMIND-MAgPIE,Below 2°C,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0001,0.0002,0.0003,0.0005,0.0007,0.001,0.0014
362,"Afghanistan, Islamic Rep. of",AF,AFG,Primary energy,Nuclear,EJ/yr,REMIND-MAgPIE,Current Policies,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0001,0.0002,0.0004,0.0006,0.0008,0.001,0.0013
363,"Afghanistan, Islamic Rep. of",AF,AFG,Primary energy,Nuclear,EJ/yr,REMIND-MAgPIE,Delayed transition,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0001,0.0002,0.0004,0.0003,0.0005,0.0008,0.0011
364,"Afghanistan, Islamic Rep. of",AF,AFG,Primary energy,Nuclear,EJ/yr,REMIND-MAgPIE,Fragmented World,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0001,0.0002,0.0004,0.0005,0.0007,0.0008,0.0011
365,"Afghanistan, Islamic Rep. of",AF,AFG,Primary energy,Nuclear,EJ/yr,REMIND-MAgPIE,Low Demand,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0001,0.0007,0.0011,0.0017,0.0026,0.0038,0.0053
366,"Afghanistan, Islamic Rep. of",AF,AFG,Primary energy,Nuclear,EJ/yr,REMIND-MAgPIE,Nationally Determined Contributions (NDCs),"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0001,0.0002,0.0004,0.0005,0.0008,0.001,0.0013
367,"Afghanistan, Islamic Rep. of",AF,AFG,Primary energy,Nuclear,EJ/yr,REMIND-MAgPIE,Net Zero 2050,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0001,0.0002,0.0003,0.0006,0.0011,0.0021,0.0033
368,"Afghanistan, Islamic Rep. of",AF,AFG,Primary energy,Oil,EJ/yr,GCAM,Below 2°C,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0031,0.0059,0.009,0.0127,0.0179,0.0242,0.0308
369,"Afghanistan, Islamic Rep. of",AF,AFG,Primary energy,Oil,EJ/yr,GCAM,Current Policies,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0034,0.0062,0.0095,0.0137,0.0189,0.0252,0.0332
370,"Afghanistan, Islamic Rep. of",AF,AFG,Primary energy,Oil,EJ/yr,GCAM,Delayed transition,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0028,0.0052,0.0079,0.011,0.0153,0.0209,0.0272
371,"Afghanistan, Islamic Rep. of",AF,AFG,Primary energy,Oil,EJ/yr,GCAM,Fragmented World,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0027,0.005,0.0076,0.011,0.0156,0.0213,0.0287
372,"Afghanistan, Islamic Rep. of",AF,AFG,Primary energy,Oil,EJ/yr,GCAM,Low Demand,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0044,0.0081,0.0113,0.0156,0.0212,0.0254,0.0291
373,"Afghanistan, Islamic Rep. of",AF,AFG,Primary energy,Oil,EJ/yr,GCAM,Nationally Determined Contributions (NDCs),"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0034,0.0062,0.0096,0.0138,0.019,0.0252,0.033
374,"Afghanistan, Islamic Rep. of",AF,AFG,Primary energy,Oil,EJ/yr,GCAM,Net Zero 2050,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0048,0.0092,0.0134,0.018,0.0233,0.0265,0.0289
375,"Afghanistan, Islamic Rep. of",AF,AFG,Primary energy,Oil,EJ/yr,MESSAGEix-GLOBIOM,Below 2°C,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0056,0.0096,0.0135,0.0208,0.0312,0.0406,0.0483
376,"Afghanistan, Islamic Rep. of",AF,AFG,Primary energy,Oil,EJ/yr,MESSAGEix-GLOBIOM,Current Policies,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0042,0.007,0.0098,0.0164,0.0253,0.0397,0.0572
377,"Afghanistan, Islamic Rep. of",AF,AFG,Primary energy,Oil,EJ/yr,MESSAGEix-GLOBIOM,Delayed transition,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0035,0.0058,0.0081,0.0151,0.0212,0.0243,0.0261
378,"Afghanistan, Islamic Rep. of",AF,AFG,Primary energy,Oil,EJ/yr,MESSAGEix-GLOBIOM,Fragmented World,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0051,0.009,0.0128,0.0229,0.0346,0.0483,0.0628
379,"Afghanistan, Islamic Rep. of",AF,AFG,Primary energy,Oil,EJ/yr,MESSAGEix-GLOBIOM,Low Demand,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0136,0.0288,0.0461,0.0562,0.0684,0.0677,0.0642
380,"Afghanistan, Islamic Rep. of",AF,AFG,Primary energy,Oil,EJ/yr,MESSAGEix-GLOBIOM,Nationally Determined Contributions (NDCs),"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0039,0.0075,0.0118,0.0192,0.029,0.044,0.0657
381,"Afghanistan, Islamic Rep. of",AF,AFG,Primary energy,Oil,EJ/yr,MESSAGEix-GLOBIOM,Net Zero 2050,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0062,0.0105,0.01,0.0106,0.0118,0.0118,0.0143
382,"Afghanistan, Islamic Rep. of",AF,AFG,Primary energy,Oil,EJ/yr,REMIND-MAgPIE,Below 2°C,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0257,0.0478,0.0738,0.1029,0.1324,0.1645,0.1881
383,"Afghanistan, Islamic Rep. of",AF,AFG,Primary energy,Oil,EJ/yr,REMIND-MAgPIE,Current Policies,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0257,0.0474,0.0742,0.1036,0.1363,0.1703,0.202
384,"Afghanistan, Islamic Rep. of",AF,AFG,Primary energy,Oil,EJ/yr,REMIND-MAgPIE,Delayed transition,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0257,0.0474,0.0742,0.0811,0.112,0.1451,0.168
385,"Afghanistan, Islamic Rep. of",AF,AFG,Primary energy,Oil,EJ/yr,REMIND-MAgPIE,Fragmented World,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0257,0.0474,0.0742,0.0862,0.1168,0.149,0.1796
386,"Afghanistan, Islamic Rep. of",AF,AFG,Primary energy,Oil,EJ/yr,REMIND-MAgPIE,Low Demand,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0257,0.1402,0.2002,0.2593,0.3084,0.3349,0.3286
387,"Afghanistan, Islamic Rep. of",AF,AFG,Primary energy,Oil,EJ/yr,REMIND-MAgPIE,Nationally Determined Contributions (NDCs),"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0257,0.043,0.0689,0.0993,0.1335,0.1679,0.1997
388,"Afghanistan, Islamic Rep. of",AF,AFG,Primary energy,Oil,EJ/yr,REMIND-MAgPIE,Net Zero 2050,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0257,0.0618,0.0952,0.1294,0.1695,0.2017,0.1854
389,"Afghanistan, Islamic Rep. of",AF,AFG,Carbon price,Price: Carbon,US$2010/t CO2,GCAM,Below 2°C,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0,13.3835,66.0397,141.6786,206.9735,285.4906,387.2225
390,"Afghanistan, Islamic Rep. of",AF,AFG,Carbon price,Price: Carbon,US$2010/t CO2,GCAM,Current Policies,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0,0,0,0,0,0,0
391,"Afghanistan, Islamic Rep. of",AF,AFG,Carbon price,Price: Carbon,US$2010/t CO2,GCAM,Delayed transition,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0,0,0,74.7023,145.5809,227.2169,323.7008
392,"Afghanistan, Islamic Rep. of",AF,AFG,Carbon price,Price: Carbon,US$2010/t CO2,GCAM,Fragmented World,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0,0,0,0,0,0,0
393,"Afghanistan, Islamic Rep. of",AF,AFG,Carbon price,Price: Carbon,US$2010/t CO2,GCAM,Low Demand,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0,0,70.8755,181.3064,300.7883,548.1698,688.8729
394,"Afghanistan, Islamic Rep. of",AF,AFG,Carbon price,Price: Carbon,US$2010/t CO2,GCAM,Nationally Determined Contributions (NDCs),"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0,3.585,5.034,21.707,36.3218,55.5519,73.775
395,"Afghanistan, Islamic Rep. of",AF,AFG,Carbon price,Price: Carbon,US$2010/t CO2,GCAM,Net Zero 2050,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0,19.3137,142.1945,281.177,448.0665,768.9933,938.136
396,"Afghanistan, Islamic Rep. of",AF,AFG,Carbon price,Price: Carbon,US$2010/t CO2,MESSAGEix-GLOBIOM,Below 2°C,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0,0,42.2876,56.6025,73.6487,93.2858,114.0307
397,"Afghanistan, Islamic Rep. of",AF,AFG,Carbon price,Price: Carbon,US$2010/t CO2,MESSAGEix-GLOBIOM,Current Policies,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0,0,0,2.1579,4.3159,6.4738,8.6317
398,"Afghanistan, Islamic Rep. of",AF,AFG,Carbon price,Price: Carbon,US$2010/t CO2,MESSAGEix-GLOBIOM,Delayed transition,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0,0,0,79.0991,95.4954,128.4225,157.5344
399,"Afghanistan, Islamic Rep. of",AF,AFG,Carbon price,Price: Carbon,US$2010/t CO2,MESSAGEix-GLOBIOM,Fragmented World,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0,0,0,22.9723,35.7635,56.18,85.6236
400,"Afghanistan, Islamic Rep. of",AF,AFG,Carbon price,Price: Carbon,US$2010/t CO2,MESSAGEix-GLOBIOM,Low Demand,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0,0,217.2788,267.6267,340.7935,453.9782,544.7084
401,"Afghanistan, Islamic Rep. of",AF,AFG,Carbon price,Price: Carbon,US$2010/t CO2,MESSAGEix-GLOBIOM,Nationally Determined Contributions (NDCs),"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0,0,0,7.9757,15.9515,23.9272,31.9029
402,"Afghanistan, Islamic Rep. of",AF,AFG,Carbon price,Price: Carbon,US$2010/t CO2,MESSAGEix-GLOBIOM,Net Zero 2050,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0,0,689.8968,691.1356,808.4434,1046.3668,1275.5484
403,"Afghanistan, Islamic Rep. of",AF,AFG,Carbon price,Price: Carbon,US$2010/t CO2,REMIND-MAgPIE,Below 2°C,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,5.5386,24.7794,35.2046,49.4237,69.0583,95.7336,131.0753
404,"Afghanistan, Islamic Rep. of",AF,AFG,Carbon price,Price: Carbon,US$2010/t CO2,REMIND-MAgPIE,Current Policies,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,5.5386,5.5608,5.6304,5.7514,5.9292,6.1691,6.4767
405,"Afghanistan, Islamic Rep. of",AF,AFG,Carbon price,Price: Carbon,US$2010/t CO2,REMIND-MAgPIE,Delayed transition,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,5.5386,5.5608,5.6304,61.0496,85.2954,118.2412,161.8932
406,"Afghanistan, Islamic Rep. of",AF,AFG,Carbon price,Price: Carbon,US$2010/t CO2,REMIND-MAgPIE,Fragmented World,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,5.5386,5.5608,5.6304,12.2422,12.3514,12.6324,13.0506
407,"Afghanistan, Islamic Rep. of",AF,AFG,Carbon price,Price: Carbon,US$2010/t CO2,REMIND-MAgPIE,Low Demand,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,5.5386,58.9333,83.7245,117.5405,164.2349,227.6722,311.7146
408,"Afghanistan, Islamic Rep. of",AF,AFG,Carbon price,Price: Carbon,US$2010/t CO2,REMIND-MAgPIE,Nationally Determined Contributions (NDCs),"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,5.5386,15.7226,25.9075,28.4737,31.2809,34.3528,37.7123
409,"Afghanistan, Islamic Rep. of",AF,AFG,Carbon price,Price: Carbon,US$2010/t CO2,REMIND-MAgPIE,Net Zero 2050,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,5.5386,99.5255,141.393,198.495,277.3569,384.4971,526.4279
410,"Afghanistan, Islamic Rep. of",AF,AFG,Energy prices,Price: Coal,US$2010/GJ,GCAM,Below 2°C,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.0793,2.3174,2.4297,2.4712,2.5187,2.6845,2.8917
411,"Afghanistan, Islamic Rep. of",AF,AFG,Energy prices,Price: Coal,US$2010/GJ,GCAM,Current Policies,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.0793,2.1531,2.2262,2.2806,2.3023,2.3211,2.3314
412,"Afghanistan, Islamic Rep. of",AF,AFG,Energy prices,Price: Coal,US$2010/GJ,GCAM,Delayed transition,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.0793,2.1531,2.2262,2.471,2.4676,2.664,3.1552
413,"Afghanistan, Islamic Rep. of",AF,AFG,Energy prices,Price: Coal,US$2010/GJ,GCAM,Fragmented World,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.0793,2.1531,2.2262,2.2814,2.2338,2.2607,2.269
414,"Afghanistan, Islamic Rep. of",AF,AFG,Energy prices,Price: Coal,US$2010/GJ,GCAM,Low Demand,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.0793,2.2895,2.3625,2.417,2.5561,3.1428,3.438
415,"Afghanistan, Islamic Rep. of",AF,AFG,Energy prices,Price: Coal,US$2010/GJ,GCAM,Nationally Determined Contributions (NDCs),"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.0793,2.1164,2.1069,2.1727,2.1771,2.1819,2.1789
416,"Afghanistan, Islamic Rep. of",AF,AFG,Energy prices,Price: Coal,US$2010/GJ,GCAM,Net Zero 2050,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.0793,2.3019,2.4057,2.5654,2.897,3.513,3.8917
417,"Afghanistan, Islamic Rep. of",AF,AFG,Energy prices,Price: Coal,US$2010/GJ,MESSAGEix-GLOBIOM,Below 2°C,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.6053,2.5016,1.3406,1.8151,2.4009,1.6586,2.6432
418,"Afghanistan, Islamic Rep. of",AF,AFG,Energy prices,Price: Coal,US$2010/GJ,MESSAGEix-GLOBIOM,Current Policies,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.6053,2.5167,2.2964,2.4713,2.7042,2.2857,2.4873
419,"Afghanistan, Islamic Rep. of",AF,AFG,Energy prices,Price: Coal,US$2010/GJ,MESSAGEix-GLOBIOM,Delayed transition,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.6053,2.5167,2.2964,2.1439,1.5619,2.1686,3.5043
420,"Afghanistan, Islamic Rep. of",AF,AFG,Energy prices,Price: Coal,US$2010/GJ,MESSAGEix-GLOBIOM,Fragmented World,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.6053,2.5167,2.2964,2.0829,2.3025,2.2812,2.5424
421,"Afghanistan, Islamic Rep. of",AF,AFG,Energy prices,Price: Coal,US$2010/GJ,MESSAGEix-GLOBIOM,Low Demand,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.6053,2.5016,-7.3743,1.1966,4.5524,4.7466,6.3019
422,"Afghanistan, Islamic Rep. of",AF,AFG,Energy prices,Price: Coal,US$2010/GJ,MESSAGEix-GLOBIOM,Nationally Determined Contributions (NDCs),"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.6053,2.5016,2.2883,2.2909,2.0211,2.0156,2.1714
423,"Afghanistan, Islamic Rep. of",AF,AFG,Energy prices,Price: Coal,US$2010/GJ,MESSAGEix-GLOBIOM,Net Zero 2050,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.6053,2.5016,-24.6789,3.6363,7.2128,9.118,10.4336
424,"Afghanistan, Islamic Rep. of",AF,AFG,Energy prices,Price: Coal,US$2010/GJ,REMIND-MAgPIE,Below 2°C,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.0344,2.161,1.7827,1.6152,1.4186,1.4234,1.4937
425,"Afghanistan, Islamic Rep. of",AF,AFG,Energy prices,Price: Coal,US$2010/GJ,REMIND-MAgPIE,Current Policies,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.0344,2.2228,2.2627,2.307,2.3841,2.4996,2.7928
426,"Afghanistan, Islamic Rep. of",AF,AFG,Energy prices,Price: Coal,US$2010/GJ,REMIND-MAgPIE,Delayed transition,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.0344,2.2228,2.2627,2.2998,1.8855,1.4268,1.4782
427,"Afghanistan, Islamic Rep. of",AF,AFG,Energy prices,Price: Coal,US$2010/GJ,REMIND-MAgPIE,Fragmented World,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.0344,2.2228,2.2627,2.2464,2.1067,2.0358,2.4772
428,"Afghanistan, Islamic Rep. of",AF,AFG,Energy prices,Price: Coal,US$2010/GJ,REMIND-MAgPIE,Low Demand,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.0344,2.3285,1.6288,1.2207,1.2602,1.1936,1.557
429,"Afghanistan, Islamic Rep. of",AF,AFG,Energy prices,Price: Coal,US$2010/GJ,REMIND-MAgPIE,Nationally Determined Contributions (NDCs),"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.0344,2.1324,2.088,2.0799,1.9486,1.8346,1.9253
430,"Afghanistan, Islamic Rep. of",AF,AFG,Energy prices,Price: Coal,US$2010/GJ,REMIND-MAgPIE,Net Zero 2050,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.0344,2.6167,1.7773,1.444,1.3735,1.4422,1.7394
431,"Afghanistan, Islamic Rep. of",AF,AFG,Energy prices,Price: Gas,US$2010/GJ,GCAM,Below 2°C,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,5.9927,6.7622,6.8695,7.2023,7.86,8.1316,8.3792
432,"Afghanistan, Islamic Rep. of",AF,AFG,Energy prices,Price: Gas,US$2010/GJ,GCAM,Current Policies,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,5.9927,6.5648,6.5631,6.9269,7.2235,7.2582,7.3019
433,"Afghanistan, Islamic Rep. of",AF,AFG,Energy prices,Price: Gas,US$2010/GJ,GCAM,Delayed transition,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,5.9926,6.5648,6.5631,7.1056,7.7065,8.0118,8.3622
434,"Afghanistan, Islamic Rep. of",AF,AFG,Energy prices,Price: Gas,US$2010/GJ,GCAM,Fragmented World,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,5.9927,6.5648,6.5631,6.9696,7.2595,7.2746,7.2486
435,"Afghanistan, Islamic Rep. of",AF,AFG,Energy prices,Price: Gas,US$2010/GJ,GCAM,Low Demand,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,5.9927,6.6068,6.438,7.0186,7.8676,8.7712,9.0869
436,"Afghanistan, Islamic Rep. of",AF,AFG,Energy prices,Price: Gas,US$2010/GJ,GCAM,Nationally Determined Contributions (NDCs),"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,5.9927,6.5559,6.5698,6.8773,7.1554,7.1183,7.0307
437,"Afghanistan, Islamic Rep. of",AF,AFG,Energy prices,Price: Gas,US$2010/GJ,GCAM,Net Zero 2050,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,5.9927,6.7602,7.0009,7.7171,8.6295,9.6934,10.0857
438,"Afghanistan, Islamic Rep. of",AF,AFG,Energy prices,Price: Gas,US$2010/GJ,MESSAGEix-GLOBIOM,Below 2°C,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,3.7279,4.2724,5.5409,6.4099,6.9373,6.4146,7.2782
439,"Afghanistan, Islamic Rep. of",AF,AFG,Energy prices,Price: Gas,US$2010/GJ,MESSAGEix-GLOBIOM,Current Policies,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,3.7279,4.34,4.2757,5.3258,6.0096,6.723,7.2536
440,"Afghanistan, Islamic Rep. of",AF,AFG,Energy prices,Price: Gas,US$2010/GJ,MESSAGEix-GLOBIOM,Delayed transition,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,3.7279,4.34,4.2757,7.911,7.1111,5.5458,6.5487
441,"Afghanistan, Islamic Rep. of",AF,AFG,Energy prices,Price: Gas,US$2010/GJ,MESSAGEix-GLOBIOM,Fragmented World,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,3.7279,4.34,4.2757,6.2277,6.6028,7.4636,7.3907
442,"Afghanistan, Islamic Rep. of",AF,AFG,Energy prices,Price: Gas,US$2010/GJ,MESSAGEix-GLOBIOM,Low Demand,"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,3.7279,4.2724,7.1164,0.6697,5.2051,7.0088,5.0749
443,"Afghanistan, Islamic Rep. of",AF,AFG,Energy prices,Price: Gas,US$2010/GJ,MESSAGEix-GLOBIOM,Nationally Determined Contributions (NDCs),"Sources: NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,3.7279,4.2724,4.2873,5.4878,6.5983,6.5564,7.0095
